long,lat,year,TimePeriod,RCP,scenario,treecanopy,Ann_Herb,Bare,Herb,Litter,Shrub,DrySoilDays_Summer_whole,Evap_Summer,ExtremeShortTermDryStress_Summer_whole,FrostDays_Winter,NonDrySWA_Summer_whole,PPT_Winter,PPT_Summer,PPT_Annual,T_Winter,T_Summer,T_Annual,Tmax_Summer,Tmin_Winter,VWC_Winter_whole,VWC_Spring_whole,VWC_Summer_whole,VWC_Fall_whole
-110,37.58565,2021,NT,4.5,sc22,0,0,61,10,8,11,,,,,,6.49,7.58,4.75,1.138278,23.65652,1.138278,36.25,,,,,
-110,37.58565,2021,NT,4.5,sc23,0,0,61,10,8,11,,,,,,7.39,3.74,,0.939111,23.27462,,37.19,,,,,
-110,37.58565,2021,NT,4.5,sc24,0,0,61,10,8,11,,,,,,6.11,5.83,6.11,-0.74572,24.72179,-0.74572,37.05,,,,,
-110,37.58565,2021,NT,4.5,sc25,0,0,61,10,8,11,,,,,,11.86,5.81,11.86,-0.16744,23.81766,-0.16744,37.48,,,,,
-110,37.58565,2021,NT,4.5,sc26,0,0,61,10,8,11,,,,,,8.12,1.54,8.12,0.487444,25.04799,0.487444,37.29,,,,,
-110,37.58565,2021,NT,4.5,sc27,0,0,61,10,8,11,,,,,,9.99,4.92,,-2.21767,23.80212,,35.6,,,,,
-110,37.58565,2021,NT,4.5,sc28,0,0,61,10,8,11,,,,,,7.98,3.72,,0.774056,22.67799,,36.07,,,,,
-110,37.58565,2021,NT,4.5,sc29,0,0,61,10,8,11,,,,,,7.09,12.08,7.02,0.903556,22.37353,0.903556,34.13,,,,,
-110,37.58565,2021,NT,4.5,sc30,0,0,61,10,8,11,,,,,,7.19,11.82,,0.476222,20.62538,,33.7,,,,,
-110,37.58565,2021,NT,4.5,sc31,0,0,61,10,8,11,,,,,,12.17,6.71,21,3.575944,23.5137,11.55044,34.73,,,,,
-110,37.58565,2021,NT,4.5,sc32,0,0,61,10,8,11,,,,,,4.34,4.39,,0.319611,24.14076,,37.96,,,,,
-110,37.58565,2021,NT,4.5,sc33,0,0,61,10,8,11,,,,,,1.89,5.19,,0.0605,22.68136,,36.33,,,,,
-110,37.58565,2021,NT,4.5,sc34,0,0,61,10,8,11,,,,,,1.16,4.34,,1.164222,23.66799,,36.16,,,,,
-110,37.58565,2021,NT,4.5,sc35,0,0,61,10,8,11,,,,,,4.72,11.29,,0.837,22.60832,,35.81,,,,,
-110,37.58565,2021,NT,4.5,sc36,0,0,61,10,8,11,,,,,,4.39,8.96,8.96,-0.14489,22.94076,22.94076,35.79,,,,,
-110,37.58565,2021,NT,4.5,sc37,0,0,61,10,8,11,,,,,,8.94,8.24,7.92,1.226778,21.59255,1.226778,37.01,,,,,
-110,37.58565,2021,NT,4.5,sc38,0,0,61,10,8,11,,,,,,8.11,16.25,16.25,1.2215,23.27897,23.27897,40.27,,,,,
-110,37.58565,2021,NT,4.5,sc39,0,0,61,10,8,11,,,,,,8.8,0.58,0.58,0.741222,23.4706,23.4706,37.74,,,,,
-110,37.58565,2021,NT,4.5,sc40,0,0,61,10,8,11,,,,,,4.71,11.35,5.24,-1.72322,22.48484,11.59168,35.09,,,,,
-110,37.58565,2021,NT,4.5,sc41,0,0,61,10,8,11,,,,,,9.57,11.04,11.04,0.030111,23.15337,23.15337,36.92,,,,,
-110,37.58565,2021,NT,8.5,sc42,0,0,61,10,8,11,,,,,,8.97,4.57,,0.411944,23.12049,,36.59,,,,,
-110,37.58565,2021,NT,8.5,sc43,0,0,61,10,8,11,,,,,,12.15,1.59,8.13,-0.29983,22.98685,10.90824,37.63,,,,,
-110,37.58565,2021,NT,8.5,sc44,0,0,61,10,8,11,,,,,,11.45,13,9.11,3.060944,23.71087,12.30357,37.62,,,,,
-110,37.58565,2021,NT,8.5,sc45,0,0,61,10,8,11,,,,,,10.68,7.31,6.71,0.254056,24.40799,12.22088,38.28,,,,,
-110,37.58565,2021,NT,8.5,sc46,0,0,61,10,8,11,,,,,,7.05,3.95,3.57,1.8625,22.83185,12.6469,36.16,,,,,
-110,37.58565,2021,NT,8.5,sc47,0,0,61,10,8,11,,,,,,13.88,4.81,13.88,-0.87906,24.31016,-0.87906,36.46,,,,,
-110,37.58565,2021,NT,8.5,sc48,0,0,61,10,8,11,,,,,,17.46,7.57,7.57,0.491111,22.80245,0.491111,36.53,,,,,
-110,37.58565,2021,NT,8.5,sc49,0,0,61,10,8,11,,,,,,12.36,4.68,4.94,0.457222,23.43598,11.84505,38.11,,,,,
-110,37.58565,2021,NT,8.5,sc50,0,0,61,10,8,11,,,,,,11.72,13.79,10.35,-2.19117,21.57022,9.611467,32.7,,,,,
-110,37.58565,2021,NT,8.5,sc51,0,0,61,10,8,11,,,,,,3.73,12.85,12.85,-0.45683,23.33473,-0.45683,35.31,,,,,
-110,37.58565,2021,NT,8.5,sc52,0,0,61,10,8,11,,,,,,18,10.96,10.96,-4.57039,22.63804,22.63804,35.4,,,,,
-110,37.58565,2021,NT,8.5,sc53,0,0,61,10,8,11,,,,,,1.87,5.33,9.93,0.106889,23.20679,12.13857,36.96,,,,,
-110,37.58565,2021,NT,8.5,sc54,0,0,61,10,8,11,,,,,,11.53,3.4,11.53,-1.19267,24.52837,-1.19267,36.64,,,,,
-110,37.58565,2021,NT,8.5,sc55,0,0,61,10,8,11,,,,,,8.43,14.44,11.24,1.352611,21.33973,11.57423,36.08,,,,,
-110,37.58565,2021,NT,8.5,sc56,0,0,61,10,8,11,,,,,,10.52,11.4,8.25,0.400667,22.24598,11.09011,35.02,,,,,
-110,37.58565,2021,NT,8.5,sc57,0,0,61,10,8,11,,,,,,9.76,6.31,4.66,4.318611,23.58141,12.23456,39,,,,,
-110,37.58565,2021,NT,8.5,sc58,0,0,61,10,8,11,,,,,,3.61,13.83,,1.244333,25.08962,,45.42,,,,,
-110,37.58565,2021,NT,8.5,sc59,0,0,61,10,8,11,,,,,,4.18,8,,3.549778,23.86788,,36.57,,,,,
-110,37.58565,2021,NT,8.5,sc60,0,0,61,10,8,11,,,,,,3.44,7.59,,-2.43678,22.6963,,36.43,,,,,
-110,37.58565,2021,NT,8.5,sc61,0,0,61,10,8,11,,,,,,13.92,1.97,1.97,2.836722,23.80679,23.80679,37.46,,,,,
-110,37.58565,2022,NT,4.5,sc22,0,0,61,10,8,11,,,,,,2.21,5.12,,1.571722,24.31272,,37.06,,,,,
-110,37.58565,2022,NT,4.5,sc23,0,0,61,10,8,11,,,,,,19.01,5.59,4.95,1.487167,23.61891,11.25538,37.37,,,,,
-110,37.58565,2022,NT,4.5,sc24,0,0,61,10,8,11,,,,,,7.21,7.65,7.65,1.900111,24.06853,24.06853,37.66,,,,,
-110,37.58565,2022,NT,4.5,sc25,0,0,61,10,8,11,,,,,,11.83,4.68,14.62,-0.1655,23.93554,10.25554,37.89,,,,,
-110,37.58565,2022,NT,4.5,sc26,0,0,61,10,8,11,,,,,,4.79,9.37,9.37,-3.99683,21.9463,21.9463,37.1,,,,,
-110,37.58565,2022,NT,4.5,sc27,0,0,61,10,8,11,,,,,,3.06,6.86,6.86,0.531556,23.94592,10.38886,36.65,,,,,
-110,37.58565,2022,NT,4.5,sc28,0,0,61,10,8,11,,,,,,8.66,14.55,3.45,-0.74578,23.87946,11.58935,38.21,,,,,
-110,37.58565,2022,NT,4.5,sc29,0,0,61,10,8,11,,,,,,5.94,3.64,,-0.29133,24.49685,,38.62,,,,,
-110,37.58565,2022,NT,4.5,sc30,0,0,61,10,8,11,,,,,,5.2,10.79,10.79,1.172278,23.77174,23.77174,38.04,,,,,
-110,37.58565,2022,NT,4.5,sc31,0,0,61,10,8,11,,,,,,5.94,8.56,2.29,3.364,23.09946,9.474348,36.66,,,,,
-110,37.58565,2022,NT,4.5,sc32,0,0,61,10,8,11,,,,,,3.56,3.5,4.82,2.694611,23.99902,12.69038,38.77,,,,,
-110,37.58565,2022,NT,4.5,sc33,0,0,61,10,8,11,,,,,,9.06,5.49,,-0.92161,22.77815,,37.04,,,,,
-110,37.58565,2022,NT,4.5,sc34,0,0,61,10,8,11,,,,,,3.35,13.39,15.58,1.628722,23.98717,12.04791,34.84,,,,,
-110,37.58565,2022,NT,4.5,sc35,0,0,61,10,8,11,,,,,,4.83,2.22,5.86,1.727667,23.28429,12.20723,37.09,,,,,
-110,37.58565,2022,NT,4.5,sc36,0,0,61,10,8,11,,,,,,2.74,8.41,2.74,1.818833,23.93582,1.818833,36.31,,,,,
-110,37.58565,2022,NT,4.5,sc37,0,0,61,10,8,11,,,,,,3.44,2.9,,1.2615,23.63005,,36.98,,,,,
-110,37.58565,2022,NT,4.5,sc38,0,0,61,10,8,11,,,,,,7.4,12.29,,0.14,23.11201,,39.29,,,,,
-110,37.58565,2022,NT,4.5,sc39,0,0,61,10,8,11,,,,,,3.87,6.31,3.87,2.002889,24.67386,2.002889,37.1,,,,,
-110,37.58565,2022,NT,4.5,sc40,0,0,61,10,8,11,,,,,,7.32,5.73,,-0.29339,25.12967,,38.29,,,,,
-110,37.58565,2022,NT,4.5,sc41,0,0,61,10,8,11,,,,,,6.43,3.91,3.07,-1.36006,25.01141,11.97434,38.6,,,,,
-110,37.58565,2022,NT,8.5,sc42,0,0,61,10,8,11,,,,,,11.91,5.01,7.97,0.536111,23.12674,23.12674,37.36,,,,,
-110,37.58565,2022,NT,8.5,sc43,0,0,61,10,8,11,,,,,,8.34,11.83,7.21,1.9095,23.02609,11.0356,36.94,,,,,
-110,37.58565,2022,NT,8.5,sc44,0,0,61,10,8,11,,,,,,6.53,7.8,,1.984056,23.86951,,37.77,,,,,
-110,37.58565,2022,NT,8.5,sc45,0,0,61,10,8,11,,,,,,2.22,7.32,,2.253222,24.62728,,38.94,,,,,
-110,37.58565,2022,NT,8.5,sc46,0,0,61,10,8,11,,,,,,5.08,2.38,,2.669111,25.53505,,39.04,,,,,
-110,37.58565,2022,NT,8.5,sc47,0,0,61,10,8,11,,,,,,16.67,5.8,,0.004944,22.76788,,38.93,,,,,
-110,37.58565,2022,NT,8.5,sc48,0,0,61,10,8,11,,,,,,2.33,10.58,,0.862167,25.27582,,39.44,,,,,
-110,37.58565,2022,NT,8.5,sc49,0,0,61,10,8,11,,,,,,5.21,3.31,,2.285056,23.70549,,37.03,,,,,
-110,37.58565,2022,NT,8.5,sc50,0,0,61,10,8,11,,,,,,8.01,13.29,8.97,-0.0875,20.20353,13.89121,33.1,,,,,
-110,37.58565,2022,NT,8.5,sc51,0,0,61,10,8,11,,,,,,7.42,8.29,13.81,0.401333,24.48391,11.38272,38.27,,,,,
-110,37.58565,2022,NT,8.5,sc52,0,0,61,10,8,11,,,,,,3.76,3.66,3.76,3.643556,24.04038,3.643556,38.86,,,,,
-110,37.58565,2022,NT,8.5,sc53,0,0,61,10,8,11,,,,,,2.6,4.03,4.03,0.284056,22.89641,22.89641,35.93,,,,,
-110,37.58565,2022,NT,8.5,sc54,0,0,61,10,8,11,,,,,,11.63,9.16,,1.960667,24.41196,,36.83,,,,,
-110,37.58565,2022,NT,8.5,sc55,0,0,61,10,8,11,,,,,,6.91,9.31,,3.293556,23.13473,,37.21,,,,,
-110,37.58565,2022,NT,8.5,sc56,0,0,61,10,8,11,,,,,,5.2,4.18,4.18,0.011944,23.07315,23.07315,37.28,,,,,
-110,37.58565,2022,NT,8.5,sc57,0,0,61,10,8,11,,,,,,1.92,3.92,1.92,4.517944,25.42114,4.517944,40.49,,,,,
-110,37.58565,2022,NT,8.5,sc58,0,0,61,10,8,11,,,,,,5.37,5.1,7.29,2.112333,25.56652,12.70935,42.01,,,,,
-110,37.58565,2022,NT,8.5,sc59,0,0,61,10,8,11,,,,,,9.46,11.57,11.57,-0.88172,23.22321,10.32901,37.17,,,,,
-110,37.58565,2022,NT,8.5,sc60,0,0,61,10,8,11,,,,,,8.12,8.68,8.22,-0.88439,23.45788,9.58288,36.07,,,,,
-110,37.58565,2022,NT,8.5,sc61,0,0,61,10,8,11,,,,,,6.96,3.76,8.99,0.790611,23.98185,12.74242,37.94,,,,,
-110,37.58565,2023,NT,4.5,sc22,0,0,61,10,8,11,,,,,,3.14,5.27,,0.287778,23.73576,,37.77,,,,,
-110,37.58565,2023,NT,4.5,sc23,0,0,61,10,8,11,,,,,,11.24,6.07,6.24,-0.33461,22.9112,12.55104,35.88,,,,,
-110,37.58565,2023,NT,4.5,sc24,0,0,61,10,8,11,,,,,,3.69,2.78,6.66,1.144167,25.30299,25.30299,37.58,,,,,
-110,37.58565,2023,NT,4.5,sc25,0,0,61,10,8,11,,,,,,13.54,16.18,,1.566389,24.28141,,38.01,,,,,
-110,37.58565,2023,NT,4.5,sc26,0,0,61,10,8,11,,,,,,8.85,0.59,,1.143556,23.26761,,37.42,,,,,
-110,37.58565,2023,NT,4.5,sc27,0,0,61,10,8,11,,,,,,5.05,5.66,10.25,2.746167,22.63962,12.01126,36.57,,,,,
-110,37.58565,2023,NT,4.5,sc28,0,0,61,10,8,11,,,,,,2.81,4.23,4.23,-0.75472,23.39815,23.39815,36.1,,,,,
-110,37.58565,2023,NT,4.5,sc29,0,0,61,10,8,11,,,,,,5.2,8.11,8.11,-0.00267,22.35875,22.35875,37.3,,,,,
-110,37.58565,2023,NT,4.5,sc30,0,0,61,10,8,11,,,,,,11.6,5.38,5.38,-1.07206,23.98027,23.98027,37.68,,,,,
-110,37.58565,2023,NT,4.5,sc31,0,0,61,10,8,11,,,,,,3.61,15.39,,-1.65844,22.8813,,37.36,,,,,
-110,37.58565,2023,NT,4.5,sc32,0,0,61,10,8,11,,,,,,2.37,7.69,,2.624611,24.79707,,38.38,,,,,
-110,37.58565,2023,NT,4.5,sc33,0,0,61,10,8,11,,,,,,6.48,11.14,6.97,-0.278,22.54429,11.28478,36.35,,,,,
-110,37.58565,2023,NT,4.5,sc34,0,0,61,10,8,11,,,,,,6.37,5.39,5.39,2.074278,24.95201,24.95201,38.23,,,,,
-110,37.58565,2023,NT,4.5,sc35,0,0,61,10,8,11,,,,,,4.46,7.2,,1.185167,23.60728,,37.58,,,,,
-110,37.58565,2023,NT,4.5,sc36,0,0,61,10,8,11,,,,,,11.48,9.88,16.21,1.249389,23.5638,11.04293,35.43,,,,,
-110,37.58565,2023,NT,4.5,sc37,0,0,61,10,8,11,,,,,,6.46,1.95,1.95,2.3945,25.44832,25.44832,38.76,,,,,
-110,37.58565,2023,NT,4.5,sc38,0,0,61,10,8,11,,,,,,9.69,10.06,9.19,0.170778,23.87179,0.170778,40.15,,,,,
-110,37.58565,2023,NT,4.5,sc39,0,0,61,10,8,11,,,,,,7.72,12,3.92,-1.981,24.16647,11.49174,36.55,,,,,
-110,37.58565,2023,NT,4.5,sc40,0,0,61,10,8,11,,,,,,6.89,5.43,6.89,0.159111,21.87435,12.99088,35,,,,,
-110,37.58565,2023,NT,4.5,sc41,0,0,61,10,8,11,,,,,,6.17,5.43,6.17,0.299111,23.74196,0.299111,39.37,,,,,
-110,37.58565,2023,NT,8.5,sc42,0,0,61,10,8,11,,,,,,4.28,13.05,,3.304,22.6287,,36.53,,,,,
-110,37.58565,2023,NT,8.5,sc43,0,0,61,10,8,11,,,,,,6.65,11.48,6.65,2.126056,23.61739,23.61739,37.09,,,,,
-110,37.58565,2023,NT,8.5,sc44,0,0,61,10,8,11,,,,,,9.38,10.02,10.02,3.048611,23.1687,23.1687,35.77,,,,,
-110,37.58565,2023,NT,8.5,sc45,0,0,61,10,8,11,,,,,,7.86,8.06,8.06,2.986056,24.29728,24.29728,37.13,,,,,
-110,37.58565,2023,NT,8.5,sc46,0,0,61,10,8,11,,,,,,5.29,5.1,5.1,1.3285,23.3694,23.3694,37.43,,,,,
-110,37.58565,2023,NT,8.5,sc47,0,0,61,10,8,11,,,,,,14.84,10.5,10.5,1.997389,23.83201,23.83201,35.06,,,,,
-110,37.58565,2023,NT,8.5,sc48,0,0,61,10,8,11,,,,,,4.2,15.61,4.15,-0.28394,23.54223,12.50092,37.36,,,,,
-110,37.58565,2023,NT,8.5,sc49,0,0,61,10,8,11,,,,,,8.35,11.45,8.35,1.412611,22.91147,1.412611,35.07,,,,,
-110,37.58565,2023,NT,8.5,sc50,0,0,61,10,8,11,,,,,,12.88,16.28,16.28,3.659,22.44723,22.44723,35.55,,,,,
-110,37.58565,2023,NT,8.5,sc51,0,0,61,10,8,11,,,,,,8.12,4.86,12.6,3.371833,23.79429,11.04725,38.16,,,,,
-110,37.58565,2023,NT,8.5,sc52,0,0,61,10,8,11,,,,,,11.43,12.12,9.87,0.6545,23.51261,14.05956,34.6,,,,,
-110,37.58565,2023,NT,8.5,sc53,0,0,61,10,8,11,,,,,,11.41,11.85,,1.605222,23.15054,,37.66,,,,,
-110,37.58565,2023,NT,8.5,sc54,0,0,61,10,8,11,,,,,,9.41,1.08,9.37,0.823222,24.44668,10.17761,37.18,,,,,
-110,37.58565,2023,NT,8.5,sc55,0,0,61,10,8,11,,,,,,7.95,19.88,19.88,1.493556,23.01516,23.01516,36.72,,,,,
-110,37.58565,2023,NT,8.5,sc56,0,0,61,10,8,11,,,,,,4.33,10.94,9.72,-0.485,23.64179,12.00725,35.22,,,,,
-110,37.58565,2023,NT,8.5,sc57,0,0,61,10,8,11,,,,,,15.99,6.44,6.44,1.803,24.1406,24.1406,40.1,,,,,
-110,37.58565,2023,NT,8.5,sc58,0,0,61,10,8,11,,,,,,6.41,3.23,,1.511333,25.72951,,39.74,,,,,
-110,37.58565,2023,NT,8.5,sc59,0,0,61,10,8,11,,,,,,8.05,14.54,4.7,-1.75689,23.83913,10.51783,37.49,,,,,
-110,37.58565,2023,NT,8.5,sc60,0,0,61,10,8,11,,,,,,3.56,5.63,7,1.305111,23.20902,12.15962,37.25,,,,,
-110,37.58565,2023,NT,8.5,sc61,0,0,61,10,8,11,,,,,,6.61,4.14,6.61,-1.87039,24.43457,-1.87039,37.84,,,,,
-110,37.58565,2024,NT,4.5,sc22,0,0,61,10,8,11,,,,,,7.83,9.25,,2.47522,22.69995,,35.16,,,,,
-110,37.58565,2024,NT,4.5,sc23,0,0,61,10,8,11,,,,,,4.98,7.51,7.51,1.836593,23.98745,23.98745,39.33,,,,,
-110,37.58565,2024,NT,4.5,sc24,0,0,61,10,8,11,,,,,,5.15,9.29,7.89,3.613242,23.49,10.5669,35.95,,,,,
-110,37.58565,2024,NT,4.5,sc25,0,0,61,10,8,11,,,,,,14.31,4.69,,-0.10758,25.5119,,38.62,,,,,
-110,37.58565,2024,NT,4.5,sc26,0,0,61,10,8,11,,,,,,1.74,3.46,,2.224615,24.97755,,37.5,,,,,
-110,37.58565,2024,NT,4.5,sc27,0,0,61,10,8,11,,,,,,13.39,2.62,,0.868571,23.92766,,36.92,,,,,
-110,37.58565,2024,NT,4.5,sc28,0,0,61,10,8,11,,,,,,13.31,7.36,7.65,1.41011,23.57587,12.05687,37.51,,,,,
-110,37.58565,2024,NT,4.5,sc29,0,0,61,10,8,11,,,,,,11.35,3.89,8.11,1.791044,23.89668,12.78802,36.35,,,,,
-110,37.58565,2024,NT,4.5,sc30,0,0,61,10,8,11,,,,,,17.53,15,7.52,0.441868,21.60658,10.27174,34.37,,,,,
-110,37.58565,2024,NT,4.5,sc31,0,0,61,10,8,11,,,,,,5.2,1.62,1.62,3.589341,23.4569,23.4569,39.49,,,,,
-110,37.58565,2024,NT,4.5,sc32,0,0,61,10,8,11,,,,,,9.75,7.71,,0.651154,23.96272,,36.42,,,,,
-110,37.58565,2024,NT,4.5,sc33,0,0,61,10,8,11,,,,,,8.66,20.74,8.66,0.215165,22.44321,0.215165,36.01,,,,,
-110,37.58565,2024,NT,4.5,sc34,0,0,61,10,8,11,,,,,,9.8,9.42,5.2,-0.72423,23.86842,11.92978,36.57,,,,,
-110,37.58565,2024,NT,4.5,sc35,0,0,61,10,8,11,,,,,,3.04,9,9,2.581099,23.74609,23.74609,36.83,,,,,
-110,37.58565,2024,NT,4.5,sc36,0,0,61,10,8,11,,,,,,3.07,18.08,,1.62011,22.39832,,37.25,,,,,
-110,37.58565,2024,NT,4.5,sc37,0,0,61,10,8,11,,,,,,2.53,10.06,,2.972912,25.69609,,40.75,,,,,
-110,37.58565,2024,NT,4.5,sc38,0,0,61,10,8,11,,,,,,7.81,6.5,,2.253571,23.56522,,38.87,,,,,
-110,37.58565,2024,NT,4.5,sc39,0,0,61,10,8,11,,,,,,4.82,4.04,,0.999451,24.74625,,38.28,,,,,
-110,37.58565,2024,NT,4.5,sc40,0,0,61,10,8,11,,,,,,7.41,6.99,7.15,-2.82604,23.86076,8.312391,36.67,,,,,
-110,37.58565,2024,NT,4.5,sc41,0,0,61,10,8,11,,,,,,3.92,4.66,,0.696484,24.63163,,38.01,,,,,
-110,37.58565,2024,NT,8.5,sc42,0,0,61,10,8,11,,,,,,10.39,9.86,10.39,-0.59066,24.17484,-0.59066,38.86,,,,,
-110,37.58565,2024,NT,8.5,sc43,0,0,61,10,8,11,,,,,,6.26,4.4,,0.789341,23.50527,,37.45,,,,,
-110,37.58565,2024,NT,8.5,sc44,0,0,61,10,8,11,,,,,,6.14,8.9,6.26,0.112912,25.0481,12.55647,36.64,,,,,
-110,37.58565,2024,NT,8.5,sc45,0,0,61,10,8,11,,,,,,5.61,3.27,,1.567473,25.2944,,38.18,,,,,
-110,37.58565,2024,NT,8.5,sc46,0,0,61,10,8,11,,,,,,3.28,2.49,,1.451264,24.23245,,37.25,,,,,
-110,37.58565,2024,NT,8.5,sc47,0,0,61,10,8,11,,,,,,3.45,6.38,8.37,2.993132,24.66196,10.55648,38.25,,,,,
-110,37.58565,2024,NT,8.5,sc48,0,0,61,10,8,11,,,,,,2.63,2.58,5.32,0.57033,23.50304,11.69401,37.42,,,,,
-110,37.58565,2024,NT,8.5,sc49,0,0,61,10,8,11,,,,,,5.97,5.55,,0.800165,23.48663,,35.68,,,,,
-110,37.58565,2024,NT,8.5,sc50,0,0,61,10,8,11,,,,,,6.14,4.97,6.14,1.933516,22.96772,1.933516,37.88,,,,,
-110,37.58565,2024,NT,8.5,sc51,0,0,61,10,8,11,,,,,,14.24,9.1,,-0.95604,24.17141,,35.73,,,,,
-110,37.58565,2024,NT,8.5,sc52,0,0,61,10,8,11,,,,,,9.04,6.87,11.76,2.161319,24.87255,10.78745,38.29,,,,,
-110,37.58565,2024,NT,8.5,sc53,0,0,61,10,8,11,,,,,,2.23,2.89,12.22,1.184396,23.83489,10.32239,37.39,,,,,
-110,37.58565,2024,NT,8.5,sc54,0,0,61,10,8,11,,,,,,7.52,1.61,,-1.06104,26.04386,,37.77,,,,,
-110,37.58565,2024,NT,8.5,sc55,0,0,61,10,8,11,,,,,,6.1,1.71,6.1,1.41989,25.68348,1.41989,39.82,,,,,
-110,37.58565,2024,NT,8.5,sc56,0,0,61,10,8,11,,,,,,6.04,5.26,6.04,1.332143,23.49772,1.332143,38.93,,,,,
-110,37.58565,2024,NT,8.5,sc57,0,0,61,10,8,11,,,,,,6.25,8.49,12.26,3.372912,23.75413,10.25429,38.02,,,,,
-110,37.58565,2024,NT,8.5,sc58,0,0,61,10,8,11,,,,,,7.49,4.13,4.13,2.162582,26.91342,26.91342,46.77,,,,,
-110,37.58565,2024,NT,8.5,sc59,0,0,61,10,8,11,,,,,,16.28,9.7,16.28,1.209121,23.48859,1.209121,37.08,,,,,
-110,37.58565,2024,NT,8.5,sc60,0,0,61,10,8,11,,,,,,2,8.15,8.15,1.549945,23.8612,23.8612,37.06,,,,,
-110,37.58565,2024,NT,8.5,sc61,0,0,61,10,8,11,,,,,,4.59,4.48,,4.972473,24.35728,,38.15,,,,,
-109.999,37.62393,2021,NT,4.5,sc22,0,0,82,4,8,7,0,3.506037,35.622,78,0.190875,,,,,,,,-13.5,0.144616,0.115381,0.074173,0.079027
-109.999,37.62393,2021,NT,4.5,sc23,0,0,82,4,8,7,0,2.668401,35.809,76,0.000231,,,,,,,,-19.18,0.17612,0.142843,0.070519,0.120575
-109.999,37.62393,2021,NT,4.5,sc24,0,0,82,4,8,7,0,2.825235,36.682,88,0.060556,,,,,,,,-16.74,0.105323,0.11379,0.071775,0.102356
-109.999,37.62393,2021,NT,4.5,sc25,0,0,82,4,8,7,0,3.085451,36.016,86,0.020407,,,,,,,,-14.91,0.167077,0.133365,0.07118,0.072537
-109.999,37.62393,2021,NT,4.5,sc26,0,0,82,4,8,7,0,1.218378,36.506,82,5.59E-05,,,,,,,,-15.06,0.144865,0.146863,0.070159,0.074998
-109.999,37.62393,2021,NT,4.5,sc27,0,0,82,4,8,7,0,2.418242,35.106,83,0.049913,,,,,,,,-24.01,0.094379,0.125187,0.071268,0.096474
-109.999,37.62393,2021,NT,4.5,sc28,0,0,82,4,8,7,0,2.262668,35.399,72,0.005211,,,,,,,,-11.85,0.139579,0.1273,0.070729,0.086446
-109.999,37.62393,2021,NT,4.5,sc29,0,0,82,4,8,7,0,4.538354,33.517,74,0.226897,,,,,,,,-17.28,0.099257,0.101891,0.074932,0.076984
-109.999,37.62393,2021,NT,4.5,sc30,0,0,82,4,8,7,0,5.294091,32.66,79,0.142076,,,,,,,,-14.3,0.149814,0.142345,0.073521,0.072454
-109.999,37.62393,2021,NT,4.5,sc31,0,0,82,4,8,7,0,3.679226,34.481,49,0.037112,,,,,,,,-8.37,0.182199,0.152968,0.071483,0.150125
-109.999,37.62393,2021,NT,4.5,sc32,0,0,82,4,8,7,0,2.893486,36.112,82,0.000333,,,,,,,,-20.96,0.144744,0.100271,0.070619,0.117395
-109.999,37.62393,2021,NT,4.5,sc33,0,0,82,4,8,7,0,2.86381,35.27,82,0.02242,,,,,,,,-17.35,0.074575,0.071034,0.071132,0.105516
-109.999,37.62393,2021,NT,4.5,sc34,0,0,82,4,8,7,0,2.497609,35.347,89,0.007216,,,,,,,,-14.46,0.11836,0.09759,0.070769,0.113826
-109.999,37.62393,2021,NT,4.5,sc35,0,0,82,4,8,7,0,5.375237,35.285,67,0.07829,,,,,,,,-20.76,0.173149,0.128688,0.072513,0.150275
-109.999,37.62393,2021,NT,4.5,sc36,0,0,82,4,8,7,0,5.307407,34.65,83,0.007284,,,,,,,,-12.8,0.082785,0.073055,0.071358,0.076908
-109.999,37.62393,2021,NT,4.5,sc37,0,0,82,4,8,7,0,4.351035,35.128,72,0.029267,,,,,,,,-13.1,0.180336,0.136881,0.071771,0.086196
-109.999,37.62393,2021,NT,4.5,sc38,0,0,82,4,8,7,0,5.270273,39.18,71,0.819683,,,,,,,,-11.84,0.135229,0.132175,0.085208,0.143851
-109.999,37.62393,2021,NT,4.5,sc39,0,0,82,4,8,7,0,0.542778,36.962,79,9.79E-08,,,,,,,,-9.25,0.169927,0.132144,0.069847,0.079883
-109.999,37.62393,2021,NT,4.5,sc40,0,0,82,4,8,7,0,4.766738,34.073,86,0.206382,,,,,,,,-16.74,0.174619,0.134817,0.074772,0.114679
-109.999,37.62393,2021,NT,4.5,sc41,0,0,82,4,8,7,0,5.326123,35.334,76,0.215673,,,,,,,,-13.98,0.178475,0.129957,0.074735,0.081383
-109.999,37.62393,2021,NT,8.5,sc42,0,0,82,4,8,7,0,2.446725,35.334,82,0.007784,,,,,,,,-17.45,0.163398,0.137132,0.070906,0.089383
-109.999,37.62393,2021,NT,8.5,sc43,0,0,82,4,8,7,0,1.402913,36.938,83,0.000695,,,,,,,,-18.02,0.15099,0.137626,0.070441,0.090666
-109.999,37.62393,2021,NT,8.5,sc44,0,0,82,4,8,7,0,3.736481,36.323,62,0.308939,,,,,,,,-10.39,0.158092,0.133798,0.076232,0.114245
-109.999,37.62393,2021,NT,8.5,sc45,0,0,82,4,8,7,0,2.858812,36.801,87,0.162915,,,,,,,,-13.75,0.14491,0.137416,0.073234,0.126817
